"","league_name","home_team_api_id","home_team_short_name","home_team_long_name","Overall","Potential","Stamina","Agility","Aggression"
"856","Spain LIGA BBVA",8633,"REA","Real Madrid CF",900.754433511608,941.837691789907,799.443916758441,787.012224301243,712.904222832635
"857","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",796.739719751017,828.93381196248,730.999225853229,732.316330227743,734.093502917081
"858","Spain LIGA BBVA",10267,"VAL","Valencia CF",851.268500830265,892.194918966147,796.212287940933,810.951128671845,726.075570329534
"859","Spain LIGA BBVA",7878,"GRA","Granada CF",793.414047089085,823.635361124135,759.550381654916,743.041630789662,713.802532607993
"860","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",836.63019681468,874.709826610171,791.01592505196,751.559505494506,782.60517505483
"861","Spain LIGA BBVA",8371,"OSA","CA Osasuna",783.861855741512,810.159194809767,781.025026392372,724.289602655163,713.143892789133
"862","Spain LIGA BBVA",8634,"BAR","FC Barcelona",877.510838487347,925.76188172043,823.297981243431,814.926241308917,737.704927641685
"863","Spain LIGA BBVA",8581,"LEV","Levante UD",810.610771000696,841.708969851836,726.808743154112,694.611509838356,739.164692110312
"864","Spain LIGA BBVA",8560,"SOC","Real Sociedad",823.598083919291,871.937348719392,764.770177563521,788.286413151119,671.542774093238
"865","Spain LIGA BBVA",10281,"VAL","Real Valladolid",780.409195151228,811.175362942532,757.810821180319,736.182226954704,697.16491364266
"866","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",874.901927415674,913.520367786992,815.740542681719,791.840279392389,767.909592515091
"867","Spain LIGA BBVA",8302,"SEV","Sevilla FC",838.809364909397,876.438764365511,766.684376232396,724.436600795093,728.411585861875
"868","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",804.365216447499,838.715887787583,728.716352181071,744.057161781167,656.65999953399
"869","England Premier League",8466,"SOU","Southampton",795.086366197472,845.026773018507,771.636024655421,719.86160050227,691.891584034345
"870","England Premier League",10252,"AVL","Aston Villa",796.59051102425,840.275809505961,750.659249660884,726.625538788146,710.494924095492
"871","England Premier League",9879,"FUL","Fulham",836.645184288633,858.01485192761,754.590971011316,692.764428194428,684.990978703737
"872","England Premier League",10260,"MUN","Manchester United",880.148078012541,918.64590194761,749.991736339912,750.755936002955,755.162809278425
"873","England Premier League",10003,"SWA","Swansea City",802.246799167017,838.951043240174,767.189553160205,758.807955546868,632.012455394847
"874","England Premier League",8650,"LIV","Liverpool",872.356435452043,904.600492388585,801.019353739972,746.478290071599,717.311060697088
"875","England Premier League",8654,"WHU","West Ham United",798.669930524457,824.931708961537,814.360279933987,624.015172786983,775.221816378066
"876","England Premier League",8456,"MCI","Manchester City",905.34720176641,926.871622055994,817.134856629456,736.688520801351,749.27351393981
"877","England Premier League",8659,"WBA","West Bromwich Albion",798.657190394352,826.517728378693,761.943036803854,676.090168200196,742.512624511119
"878","England Premier League",8586,"TOT","Tottenham Hotspur",857.801742563301,901.278202429394,819.803531723395,761.747984880546,748.205215573266
"879","England Premier League",8455,"CHE","Chelsea",877.549878263247,916.09646896028,779.46909693117,783.61278444719,687.906969302022
"880","England Premier League",9825,"ARS","Arsenal",874.760334644826,914.223673091027,797.750527918398,757.287376963415,736.46691965495
"881","England Premier League",8528,"WIG","Wigan Athletic",803.401000121474,832.825528019494,781.103199284449,730.556255526083,715.029844466482
"882","England Premier League",10172,"QPR","Queens Park Rangers",829.254365730887,865.45827901567,793.381834687052,789.341998870695,735.546114272201
"883","England Premier League",8472,"SUN","Sunderland",806.59973833853,847.04919137533,792.24061226247,711.640304568171,751.383304264743
"884","England Premier League",10194,"STK","Stoke City",807.545950805467,841.344163417228,813.156751217719,715.772894363701,795.075761484632
"885","England Premier League",9798,"REA","Reading",744.250533009816,790.250015101531,753.960934607008,678.795067195613,688.06543893428
"886","England Premier League",10261,"NEW","Newcastle United",805.19483986742,849.398216722716,777.032217107245,757.781873801229,735.747645303652
"887","England Premier League",9850,"NOR","Norwich City",781.711672291976,810.159409670373,782.783224438397,693.849159721255,733.085942522412
"888","Italy Serie A",8524,"ATA","Atalanta",787.924371378644,829.917868521061,750.414027839542,699.620030526492,740.008534905513
"889","Italy Serie A",8564,"ACM","Milan",854.146496168656,894.792222357166,804.523023465962,771.197568975887,827.985111756608
"890","Italy Serie A",8535,"FIO","Fiorentina",850.033211549478,882.37774097259,759.012458301399,783.049712012888,705.116663744195
"891","Italy Serie A",8543,"LAZ","Lazio",858.343357708435,880.520000289998,758.793056774173,778.716806590613,764.529924621618
"892","Italy Serie A",8636,"INT","Inter",857.621346346346,881.991848098098,784.639026526526,781.682238488488,742.952227227227
"893","Italy Serie A",10167,"PAR","Parma",821.806957307197,847.435040868864,745.574015240342,722.033700874301,778.750061596478
"894","Italy Serie A",9875,"NAP","Napoli",858.579915029067,880.842359842914,795.40216519327,761.853975746178,777.059739449293
"895","Italy Serie A",8540,"PAL","Palermo",800.829176852069,836.639594097041,751.01534134201,688.248033423751,760.367522827562
"896","Italy Serie A",8551,"SIE","Siena",775.666090516091,804.975085425086,740.715277965278,754.393459393459,697.523634323634
"897","Italy Serie A",9878,"PES","Pescara",747.885672401076,792.70103709015,748.907908238715,742.355969210001,675.233243696268
"898","Italy Serie A",9885,"JUV","Juventus",890.14711863568,918.401293273306,804.61677989145,767.239802412604,764.653719599475
"899","Italy Serie A",9857,"BOL","Bologna",798.000650360038,840.882974069461,766.273544749267,732.532505368074,744.341896050211
"900","Italy Serie A",9804,"TOR","Torino",809.487081566682,836.492721594128,744.516510633952,731.753727478746,744.456997919738
"901","Italy Serie A",9882,"SAM","Sampdoria",792.414526489056,860.33353922597,778.527413982556,760.739433951592,743.203276906817
"902","Italy Serie A",8600,"UDI","Udinese",822.76273524357,858.985451124398,748.357151732484,737.24714489743,717.314944436387
"903","Italy Serie A",8533,"CHI","Chievo Verona",798.853767307134,836.757769548002,749.579729417745,708.522986253649,783.129773335438
"904","Italy Serie A",8530,"CAT","Catania",803.391003516054,829.169716002576,716.67597424925,701.078286293753,762.998483101678
"905","Italy Serie A",10233,"GEN","Genoa",813.038189811042,849.865329944519,746.095674459265,730.154248487184,734.175626469057
"906","France Ligue 1",9748,"LYO","Olympique Lyonnais",832.473661159588,878.053342025167,749.518008923973,722.873384396983,733.331426042811
"907","France Ligue 1",9853,"ETI","AS Saint-Étienne",819.76774277586,873.379044106588,792.554394183828,733.899879053914,725.704417006422
"908","France Ligue 1",9837,"REI","Stade de Reims",760.475865800866,800.834908609909,743.03835978836,713.345514670515,700.801406926407
"909","France Ligue 1",8592,"MAR","Olympique de Marseille",820.109591041975,861.369393990983,772.25456472979,761.81435444865,760.630467820535
"910","France Ligue 1",9873,"VAL","Valenciennes FC",779.298673004555,819.660908100614,745.406924638542,703.755486234898,693.214077044959
"911","France Ligue 1",9847,"PSG","Paris Saint-Germain",862.854952897204,899.942260822289,778.261644831466,782.09263939488,793.331530115144
"912","France Ligue 1",9827,"BOR","Girondins de Bordeaux",816.180001413435,862.599733700971,745.323583662714,750.755975926178,699.016734309613
"913","France Ligue 1",8521,"BRE","Stade Brestois 29",747.559768170426,797.817581453634,717.538458646617,721.835814536341,663.66477443609
"914","France Ligue 1",4087,"ETG","Évian Thonon Gaillard FC",772.152048330802,818.465331434967,726.003043258301,752.312460323319,739.248945776507
"915","France Ligue 1",8639,"LIL","LOSC Lille",813.700981830525,863.29790236133,769.497406020903,755.282571420608,682.958795613482
"916","France Ligue 1",10249,"MON","Montpellier Hérault SC",793.55302955665,827.158444170772,736.766939655172,735.044499178982,714.490580870279
"917","France Ligue 1",9831,"NIC","OGC Nice",776.244812141837,841.849046529367,723.251603786501,709.619039097185,662.613639030687
"918","France Ligue 1",8576,"AJA","AC Ajaccio",751.037902957372,793.4527280229,721.390095401189,730.697182477937,722.405621431708
"919","France Ligue 1",7794,"BAS","SC Bastia",745.954599139696,793.951837709792,692.928310752017,668.109477442171,706.021682649183
"920","France Ligue 1",9941,"TOU","Toulouse FC",785.188964092249,834.124535288824,772.194582283154,719.073344275861,734.188040433565
"921","France Ligue 1",9874,"SOC","FC Sochaux-Montbéliard",760.814995244722,829.491521289358,738.950236543125,739.330001794298,675.891201164304
"922","France Ligue 1",9851,"REN","Stade Rennais FC",796.021743295019,846.670310910978,747.505637711447,761.938408680275,678.938358006311
"923","France Ligue 1",10242,"TRO","ES Troyes AC",732.002058728203,790.901462290993,706.068528856515,696.720428009358,655.458014368884
"924","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",797.678656582421,843.374925661676,792.196380546735,713.208445584418,700.428417532125
"925","Germany 1. Bundesliga",10269,"STU","VfB Stuttgart",809.440095704949,850.265388655462,741.300926704015,727.491654995331,666.817478991597
"926","Germany 1. Bundesliga",9790,"HAM","Hamburger SV",835.736315496098,880.195647678642,784.404405765135,743.885607840552,710.101895406033
"927","Germany 1. Bundesliga",8194,"FDU","Fortuna Düsseldorf",758.505732108005,795.655857772768,782.798214634269,693.020867525143,747.67075660404
"928","Germany 1. Bundesliga",8357,"GRF","SpVgg Greuther Fürth",754.818358671971,800.373607051516,766.088921196498,716.996301878239,657.74152999364
"929","Germany 1. Bundesliga",8226,"HOF","TSG 1899 Hoffenheim",771.895154251878,830.739013886816,761.100719406711,739.185064624073,717.715902871075
"930","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",895.008217022826,932.061636434808,786.129654825798,797.585467615193,719.251413103106
"931","Germany 1. Bundesliga",8178,"LEV","Bayer 04 Leverkusen",838.353175926867,890.323515694982,802.261833657213,721.075895738544,747.416114239208
"932","Germany 1. Bundesliga",8358,"FRE","SC Freiburg",792.163393339862,830.266644467262,785.820951547937,728.753138252696,719.206606466032
"933","Germany 1. Bundesliga",8165,"NUR","1. FC Nürnberg",780.334545044019,832.265994965155,735.304436864267,659.729402987535,720.648521817079
"934","Germany 1. Bundesliga",9904,"HAN","Hannover 96",801.566151071151,837.969982239982,719.664225404225,722.861627076627,713.250671920672
"935","Germany 1. Bundesliga",9789,"DOR","Borussia Dortmund",861.39036847548,897.193178307368,789.473901189737,762.291240842801,752.978680761436
"936","Germany 1. Bundesliga",8406,"AUG","FC Augsburg",761.005052418845,809.609426760979,767.565701654667,725.104549282136,649.914896214896
"937","Germany 1. Bundesliga",9788,"GLA","Borussia Mönchengladbach",820.480661817145,876.944701248961,747.283862966743,749.95918222731,711.680232547957
"938","Germany 1. Bundesliga",8721,"WOL","VfL Wolfsburg",837.764259478864,867.984624429236,787.197454173493,755.833949964801,768.071479629841
"939","Germany 1. Bundesliga",9905,"MAI","1. FSV Mainz 05",794.460181122641,828.966666948643,762.404156985488,676.479276919317,732.573277502068
"940","Germany 1. Bundesliga",10189,"S04","FC Schalke 04",841.041607039538,882.632880783992,790.041482589711,710.992291749098,739.405171199522
"941","Germany 1. Bundesliga",10189,"S04","FC Schalke 04",838.455351096899,877.43777323197,805.442072956791,733.917755469774,702.580019223838
"942","Germany 1. Bundesliga",9904,"HAN","Hannover 96",803.540467726101,850.954914767088,736.003029985233,733.95437379376,686.291644548846
"943","Germany 1. Bundesliga",8406,"AUG","FC Augsburg",763.664973914974,804.224961149961,740.097527472527,712.878955211455,685.457110667111
"944","Germany 1. Bundesliga",8226,"HOF","TSG 1899 Hoffenheim",801.05232528909,850.995807147645,732.577174250042,720.194675087984,702.43059074912
"945","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",797.507711432986,842.351734366574,770.441593546296,729.927400580604,697.796851297698
"946","Germany 1. Bundesliga",9789,"DOR","Borussia Dortmund",868.584289251054,914.11380966528,778.659072164219,796.761205967235,700.512788989333
"947","Germany 1. Bundesliga",9788,"GLA","Borussia Mönchengladbach",812.043445019216,854.440203730351,763.46356479542,726.230361696508,720.534120507823
"948","Germany 1. Bundesliga",8178,"LEV","Bayer 04 Leverkusen",834.004134150873,887.737702555094,805.288141729446,719.57488992489,749.192008152878
"949","Germany 1. Bundesliga",8697,"WBR","SV Werder Bremen",818.414110392782,856.286379437242,772.117581239866,753.317002217802,723.483070371762
"950","Germany 1. Bundesliga",9790,"HAM","Hamburger SV",812.931258516041,858.576288704283,775.192454198184,730.344810119754,702.397693126831
"951","Germany 1. Bundesliga",8357,"GRF","SpVgg Greuther Fürth",752.616757583375,812.961296723074,743.315086682759,696.159610921663,694.039943959375
"952","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",911.926358842307,942.797590828712,789.987017293052,778.822984285829,734.334433167407
"953","Germany 1. Bundesliga",8194,"FDU","Fortuna Düsseldorf",760.918247956005,794.776166458802,768.95561816506,675.261501656704,735.856667459507
"954","Germany 1. Bundesliga",8165,"NUR","1. FC Nürnberg",787.530582413939,836.990489773059,717.205813015694,670.185369233084,727.96126870673
"955","Germany 1. Bundesliga",9905,"MAI","1. FSV Mainz 05",795.336443748903,823.448990180966,772.257692339023,695.438872878913,744.441964370755
"956","Germany 1. Bundesliga",8358,"FRE","SC Freiburg",795.491455975211,837.546026998219,754.387714832961,730.266417168794,689.396909092497
"957","France Ligue 1",4087,"ETG","Évian Thonon Gaillard FC",755.905840084658,801.765783900122,712.355396444219,722.371640082179,700.09423853788
"958","France Ligue 1",9837,"REI","Stade de Reims",760.621699134199,803.067316017316,740.851785714286,711.486255411255,714.95974025974
"959","France Ligue 1",7794,"BAS","SC Bastia",767.638683682604,808.825685430698,705.70105075711,675.026971712606,700.470129300571
"960","France Ligue 1",8592,"MAR","Olympique de Marseille",831.76326951716,870.630426470301,786.083063288098,772.571813731654,788.592405973127
"961","France Ligue 1",8521,"BRE","Stade Brestois 29",728.777100840336,797.601015406162,680.060329131653,710.442927170868,626.261799719888
"962","France Ligue 1",9851,"REN","Stade Rennais FC",789.061508226024,857.070161111928,722.803244063606,745.100981393155,682.573411150099
"963","France Ligue 1",9941,"TOU","Toulouse FC",801.754370886266,863.977734969468,790.335524322859,738.566312916416,752.05179272252
"964","France Ligue 1",8576,"AJA","AC Ajaccio",758.840767703229,796.314751287584,704.741515205641,710.687943347502,720.040703083466
"965","France Ligue 1",8639,"LIL","LOSC Lille",826.919859193123,873.305684012981,790.976596028186,759.964117998049,718.497897401002
"966","France Ligue 1",10242,"TRO","ES Troyes AC",737.828998674222,787.820321940116,741.721076089983,730.598650006659,630.637602762946
"967","France Ligue 1",9874,"SOC","FC Sochaux-Montbéliard",754.340792445541,818.733902443857,743.83862026608,739.228615263455,693.78353715316
"968","France Ligue 1",9873,"VAL","Valenciennes FC",768.351732804233,832.843214285714,749.572367028683,713.354879560011,635.23432887775
"969","France Ligue 1",9831,"NIC","OGC Nice",774.912008211722,827.155578257237,741.507991131675,700.664493312434,669.746808003845
"970","France Ligue 1",9847,"PSG","Paris Saint-Germain",880.369612924554,919.107810370601,816.302682720306,823.320151760988,767.109841944413
"971","France Ligue 1",10249,"MON","Montpellier Hérault SC",798.637792006253,845.637483889634,744.324814096711,760.016053063694,704.483650092247
"972","France Ligue 1",9853,"ETI","AS Saint-Étienne",820.815656528774,865.692237579782,795.899918659352,757.813224042259,730.571072018077
"973","France Ligue 1",8689,"LOR","FC Lorient",772.66356105083,821.448797615092,734.197264100148,699.303296078557,686.525132748528
"974","France Ligue 1",9827,"BOR","Girondins de Bordeaux",807.045098031792,853.668695053628,718.820322793149,750.535686071106,688.755743971449
"975","Spain LIGA BBVA",8634,"BAR","FC Barcelona",891.356517963816,924.07561187916,828.389664618536,810.323661247653,786.14078255675
"976","Spain LIGA BBVA",8394,"ZAR","Real Zaragoza",794.159830909831,830.055916768417,777.115588809339,738.134775409775,738.082640970141
"977","Spain LIGA BBVA",8305,"GET","Getafe CF",807.081211389678,843.187195413282,722.303119211071,739.740685115799,717.058610154148
"978","Spain LIGA BBVA",8558,"ESP","RCD Espanyol",813.373065048986,850.242007860561,753.30021189337,752.912551264525,752.969244322929
"979","Spain LIGA BBVA",10281,"VAL","Real Valladolid",785.45596358747,814.769543469607,779.627409684407,726.534674044652,699.29553770914
"980","Spain LIGA BBVA",8371,"OSA","CA Osasuna",783.202382057302,807.891600824805,747.009011354778,693.16925177797,722.622915345524
"981","Spain LIGA BBVA",9910,"CEL","RC Celta de Vigo",785.970481206374,824.732835660673,743.727972787247,744.103089879365,688.209399943321
"982","Spain LIGA BBVA",8581,"LEV","Levante UD",804.334127263694,833.973930124859,725.061577367305,672.086207220108,755.87751672504
"983","Spain LIGA BBVA",8302,"SEV","Sevilla FC",844.634103511333,884.909680082559,801.525327471597,764.489768866534,748.610342338469
"984","Spain LIGA BBVA",7878,"GRA","Granada CF",799.270164622497,826.986297393952,771.952743081332,752.726261558623,747.541442413381
"985","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",806.801318699417,840.461481249285,764.663592599974,704.739411915403,742.84877816959
"986","Spain LIGA BBVA",8633,"REA","Real Madrid CF",919.616425043142,959.384135130156,819.785024328083,834.875243883829,731.013207886125
"987","Spain LIGA BBVA",8603,"BET","Real Betis Balompié",803.511235862091,841.642649652979,751.83775528565,708.826003148898,715.508066640961
"988","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",872.51272287022,908.747640514265,800.766110863537,771.794824846935,772.699365242364
"989","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",790.683645276292,823.537605042017,727.925185680333,740.070941558442,708.298169722434
"990","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",839.072721445221,876.65986971362,798.992542457543,747.016826923077,787.732631951382
"991","Spain LIGA BBVA",9864,"MAL","Málaga CF",849.815082609042,869.24082806746,761.271879497915,741.890420925879,768.072195059435
"992","Spain LIGA BBVA",8560,"SOC","Real Sociedad",815.729524018654,858.442358366271,754.660099964448,748.396777296777,671.14472886212
"993","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",803.056555133145,854.455601990179,780.854472334175,746.497576019201,690.70474603454
"994","Germany 1. Bundesliga",9905,"MAI","1. FSV Mainz 05",787.722670743444,825.145377480734,746.271435055734,707.392478649965,690.36489266256
"995","Germany 1. Bundesliga",8358,"FRE","SC Freiburg",794.463678197433,836.127045516737,747.02660372185,718.114796798423,689.159640573978
"996","Germany 1. Bundesliga",8697,"WBR","SV Werder Bremen",816.153696715116,856.745195992319,780.025302824435,781.099973882078,680.340611619969
"997","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",912.073216582268,946.908896993811,820.523754119444,792.76496965678,709.535597520296
"998","Germany 1. Bundesliga",8721,"WOL","VfL Wolfsburg",832.163451578193,872.786077567223,771.914827070245,761.676220816197,746.405242280021
"999","Germany 1. Bundesliga",8226,"HOF","TSG 1899 Hoffenheim",816.440822806066,862.155475739923,722.975729535336,715.837467223385,691.850962696014
"1000","Germany 1. Bundesliga",8406,"AUG","FC Augsburg",763.544080057873,806.674772526324,758.316403730369,677.824969695056,706.587306027306
"1001","Germany 1. Bundesliga",9789,"DOR","Borussia Dortmund",870.698560849021,913.610383743376,773.587689742293,769.304659796015,729.00549058122
"1002","Germany 1. Bundesliga",8178,"LEV","Bayer 04 Leverkusen",838.425919849611,892.360378831845,801.682463027842,732.668985981634,721.736860159954
"1003","Germany 1. Bundesliga",9790,"HAM","Hamburger SV",829.773352533135,869.464536567531,791.602924283653,720.373015247959,713.383376887514
"1004","Germany 1. Bundesliga",10189,"S04","FC Schalke 04",846.388576736507,882.729525805637,814.459772633002,744.95192378373,724.924110593461
"1005","Germany 1. Bundesliga",8357,"GRF","SpVgg Greuther Fürth",750.573166364279,795.484183974593,768.675459658036,710.808801878239,662.433837685948
"1006","Germany 1. Bundesliga",8165,"NUR","1. FC Nürnberg",798.675130359836,831.347702679989,753.68413720372,662.793170990932,753.117336414376
"1007","Germany 1. Bundesliga",8194,"FDU","Fortuna Düsseldorf",768.759754451376,800.823045164538,775.766185796095,681.204695608443,751.064241920787
"1008","Germany 1. Bundesliga",10269,"STU","VfB Stuttgart",810.362133198107,852.02638687659,737.951891400238,733.158287452912,683.493587365981
"1009","Germany 1. Bundesliga",9904,"HAN","Hannover 96",809.397615502615,846.278658498658,724.582845672846,755.07923974424,680.76315033315
"1010","Germany 1. Bundesliga",8357,"GRF","SpVgg Greuther Fürth",753.057674291939,814.743339625705,742.569561293116,692.037715496827,642.268115569899
"1011","Germany 1. Bundesliga",9788,"GLA","Borussia Mönchengladbach",803.140969537709,852.237231970928,753.67442973693,710.796981098611,750.830882885231
"1012","Germany 1. Bundesliga",9790,"HAM","Hamburger SV",829.13583367944,877.101731137667,761.788497435991,758.356099712514,690.418407053427
"1013","Germany 1. Bundesliga",8358,"FRE","SC Freiburg",789.527925359566,827.936595206178,783.275795554505,723.825387842187,711.2640777304
"1014","Germany 1. Bundesliga",9905,"MAI","1. FSV Mainz 05",793.980641777577,821.47134681179,764.53273714189,686.853299402211,725.907869388676
"1015","Germany 1. Bundesliga",8697,"WBR","SV Werder Bremen",818.475856207709,855.973096350621,790.05562794735,768.147743130768,684.142135608529
"1016","Germany 1. Bundesliga",8406,"AUG","FC Augsburg",775.642857142857,819.653791208791,749.703962148962,663.39644993895,683.890769230769
"1017","Germany 1. Bundesliga",10269,"STU","VfB Stuttgart",809.432822853279,852.807421359348,723.015684503687,731.058287452912,682.867725297015
"1018","Germany 1. Bundesliga",8194,"FDU","Fortuna Düsseldorf",757.980568709312,798.712617318692,766.600261417895,708.441300961676,738.205723924301
"1019","Germany 1. Bundesliga",8178,"LEV","Bayer 04 Leverkusen",838.942485273435,893.574839102757,812.579823731654,701.648807235649,753.921366513815
"1020","Germany 1. Bundesliga",10189,"S04","FC Schalke 04",843.006672189599,887.431257334075,802.985445101888,737.672666650547,715.014352706447
"1021","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",800.786989915754,853.119370106121,784.360269435624,756.525112251085,672.539528643236
"1022","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",910.215034764087,944.585260630174,809.180723816413,776.414666626477,708.670142974841
"1023","Germany 1. Bundesliga",8226,"HOF","TSG 1899 Hoffenheim",788.84762040891,839.476456154693,768.665345939598,733.604758842898,740.139791229094
"1024","Germany 1. Bundesliga",8165,"NUR","1. FC Nürnberg",794.80100181866,836.002367618407,723.940992857601,669.624461363412,721.375429579792
"1025","Germany 1. Bundesliga",8721,"WOL","VfL Wolfsburg",832.269851061063,872.665747896894,765.37500806572,763.314359148453,745.606610519625
"1026","Germany 1. Bundesliga",9904,"HAN","Hannover 96",802.463834468834,838.700677220677,712.914225404225,738.16182012682,685.012254932255
"1027","Germany 1. Bundesliga",9905,"MAI","1. FSV Mainz 05",795.122761316471,825.687165856642,760.786408555239,701.86117017621,717.315275181565
"1028","Germany 1. Bundesliga",8357,"GRF","SpVgg Greuther Fürth",754.818358671971,800.373607051516,766.088921196498,716.996301878239,657.74152999364
"1029","Germany 1. Bundesliga",10269,"STU","VfB Stuttgart",806.045322853279,854.555139613317,727.180168630671,677.591819198944,708.568915773206
"1030","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",799.978656582421,849.086036772787,792.885269435624,745.675112251085,691.222861976569
"1031","Germany 1. Bundesliga",8178,"LEV","Bayer 04 Leverkusen",833.219921170871,882.906633974551,797.923413475244,712.580602107444,734.15316138561
"1032","Germany 1. Bundesliga",8721,"WOL","VfL Wolfsburg",839.263352037848,870.077183412902,784.62395145117,765.507271198921,756.993439702436
"1033","Germany 1. Bundesliga",8406,"AUG","FC Augsburg",763.781609195402,812.250452402004,751.545738284704,706.567406424993,663.279658119658
"1034","Germany 1. Bundesliga",8226,"HOF","TSG 1899 Hoffenheim",789.841567486173,852.347479266132,759.899028095846,700.665369513498,704.034608058647
"1035","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",900.452422060698,937.118941403424,788.195695453971,790.710081986978,712.346602707637
"1036","Germany 1. Bundesliga",8697,"WBR","SV Werder Bremen",823.526045601648,864.196581199106,776.941991583714,783.041682524708,676.12603712368
"1037","Germany 1. Bundesliga",9789,"DOR","Borussia Dortmund",878.163838626799,919.102231016473,778.43577684038,760.658037899393,714.403765916995
"1038","Germany 1. Bundesliga",8194,"FDU","Fortuna Düsseldorf",752.295825316504,788.707806827824,772.427269539937,674.920532604161,714.567753986533
"1039","Germany 1. Bundesliga",8358,"FRE","SC Freiburg",788.660849772935,821.841161607519,763.968048322131,733.013943861622,683.138452625064
"1040","Germany 1. Bundesliga",9904,"HAN","Hannover 96",803.639420965054,848.478784350957,730.84916755137,747.727953087339,705.103121740323
"1041","Germany 1. Bundesliga",10189,"S04","FC Schalke 04",841.259210774327,882.398710849572,798.34817185377,741.112644984829,729.993076110702
"1042","Germany 1. Bundesliga",8165,"NUR","1. FC Nürnberg",789.037914790745,833.913829030558,750.348283497995,695.908599294447,771.975889349907
"1043","Germany 1. Bundesliga",9788,"GLA","Borussia Mönchengladbach",824.854208560257,874.096397378918,752.329730143045,712.831773404249,723.485854462275
"1044","England Premier League",10172,"QPR","Queens Park Rangers",820.6043779409,857.993175230567,784.560979986197,780.07628458498,739.807237593325
"1045","England Premier League",9850,"NOR","Norwich City",774.925190255494,807.541731052694,779.139840045013,701.529951152046,734.07794126441
"1046","England Premier League",9879,"FUL","Fulham",837.264967838416,855.731064048823,777.151858457203,716.253865423865,727.395415933175
"1047","England Premier League",8472,"SUN","Sunderland",818.30211929091,857.32538185152,807.622755119613,741.347447425314,753.221399502838
"1048","England Premier League",8466,"SOU","Southampton",793.032672440357,850.953417934585,809.312756016385,762.253313211141,664.76203796862
"1049","England Premier League",8650,"LIV","Liverpool",846.361927831333,895.115407505609,785.314386065057,757.383783313163,696.359090996032
"1050","England Premier League",10194,"STK","Stoke City",804.117076812077,840.277837717838,814.349816664817,709.57197968698,755.972662522663
"1051","England Premier League",9825,"ARS","Arsenal",872.226708431696,897.136928918449,786.116809820969,764.062107874567,724.619459123121
"1052","England Premier League",10003,"SWA","Swansea City",801.042868556564,842.800208808905,783.629561943692,761.050204119552,663.161203747943
"1053","England Premier League",10261,"NEW","Newcastle United",824.6326014014,860.343718338268,801.999442595883,766.076049869876,724.766316843458
"1054","England Premier League",10260,"MUN","Manchester United",883.93486825171,916.591819187609,740.650453611506,773.331744451218,725.613718530561
"1055","England Premier League",8528,"WIG","Wigan Athletic",794.318948839423,820.412988336954,780.135042996293,744.227806197634,676.57624251288
"1056","England Premier League",8456,"MCI","Manchester City",891.107778046863,924.906361306361,807.816842239806,730.250016431298,792.273097258749
"1057","England Premier League",10252,"AVL","Aston Villa",770.711597742033,831.561472545168,773.144655465308,709.679807913504,697.235423634337
"1058","England Premier League",8455,"CHE","Chelsea",899.616379627949,923.856510734265,816.44756667066,760.34368011047,765.288673748944
"1059","England Premier League",8659,"WBA","West Bromwich Albion",808.393774151097,846.616430080217,769.969684663163,658.770807453416,727.420062279444
"1060","England Premier League",8586,"TOT","Tottenham Hotspur",857.960596347642,898.632670445691,807.441513794631,782.825073424186,719.813660410677
"1061","England Premier League",8654,"WHU","West Ham United",802.646720946833,832.666735476799,768.717609676721,642.963901304483,789.107587129055
"1062","England Premier League",8668,"EVE","Everton",837.556616300366,867.034015567766,803.954981684982,737.643992673993,747.755499084249
"1063","Italy Serie A",8543,"LAZ","Lazio",844.404379105737,866.627639551143,737.270290871376,750.329179837285,778.395303653155
"1064","Italy Serie A",9885,"JUV","Juventus",878.976591508096,912.202645562483,810.977558142786,808.902199107133,751.749866994408
"1065","Italy Serie A",10233,"GEN","Genoa",818.285851274428,856.392544278529,754.124828999642,742.714740300101,753.876627929111
"1066","Italy Serie A",9882,"SAM","Sampdoria",781.240408432148,830.037496706192,752.307187088274,733.225092226614,759.761798418972
"1067","Italy Serie A",8686,"ROM","Roma",836.059500899803,883.400591091539,775.809549103515,756.586689244663,768.999015089317
"1068","Italy Serie A",8564,"ACM","Milan",851.340304218192,888.01188179989,828.238451742536,787.647414177125,833.404668000158
