"","home_team_long_name","league_name","home_team_short_name","home_team_api_id","variable","value"
"262","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_staminas",754.52895206243
"263","Reading","England Premier League","REA",9798,"home_team_overall_staminas",760.411170582291
"264","Stoke City","England Premier League","STK",10194,"home_team_overall_staminas",805.978263039231
"265","Chelsea","England Premier League","CHE",8455,"home_team_overall_staminas",813.036645443194
"266","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_staminas",750.967753357753
"267","Arsenal","England Premier League","ARS",9825,"home_team_overall_staminas",759.059786018698
"268","Liverpool","England Premier League","LIV",8650,"home_team_overall_staminas",803.628552985094
"269","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_staminas",809.955167640785
"270","Southampton","England Premier League","SOU",8466,"home_team_overall_staminas",803.164717651241
"271","Arsenal","England Premier League","ARS",9825,"home_team_overall_staminas",769.636272248744
"272","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_staminas",782.656944345977
"273","Newcastle United","England Premier League","NEW",10261,"home_team_overall_staminas",784.400928289741
"274","Stoke City","England Premier League","STK",10194,"home_team_overall_staminas",807.052855113823
"275","Manchester United","England Premier League","MUN",10260,"home_team_overall_staminas",763.880102837667
"276","Newcastle United","England Premier League","NEW",10261,"home_team_overall_staminas",810.907192905432
"277","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_staminas",778.32510460963
"278","Sunderland","England Premier League","SUN",8472,"home_team_overall_staminas",807.620311247695
"279","Reading","England Premier League","REA",9798,"home_team_overall_staminas",750.092543276116
"280","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_staminas",772.18454481135
"281","West Ham United","England Premier League","WHU",8654,"home_team_overall_staminas",808.190512619189
"282","Norwich City","England Premier League","NOR",9850,"home_team_overall_staminas",793.160343105171
"283","Aston Villa","England Premier League","AVL",10252,"home_team_overall_staminas",779.03135137174
"284","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_staminas",830.106144852758
"285","Chelsea","England Premier League","CHE",8455,"home_team_overall_staminas",797.763028986122
"286","Sunderland","England Premier League","SUN",8472,"home_team_overall_staminas",815.906468647464
"287","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_staminas",774.483015873016
"288","Liverpool","England Premier League","LIV",8650,"home_team_overall_staminas",815.067288162959
"289","Manchester City","England Premier League","MCI",8456,"home_team_overall_staminas",819.285145603109
"290","West Ham United","England Premier League","WHU",8654,"home_team_overall_staminas",792.239506808963
"291","Aston Villa","England Premier League","AVL",10252,"home_team_overall_staminas",778.929127514997
"292","Swansea City","England Premier League","SWA",10003,"home_team_overall_staminas",775.254635497141
"293","Everton","England Premier League","EVE",8668,"home_team_overall_staminas",808.315815018315
"294","Norwich City","England Premier League","NOR",9850,"home_team_overall_staminas",793.160343105171
"295","Reading","England Premier League","REA",9798,"home_team_overall_staminas",757.329836267289
"296","Manchester City","England Premier League","MCI",8456,"home_team_overall_staminas",800.912345919955
"297","Liverpool","England Premier League","LIV",8650,"home_team_overall_staminas",781.865110702739
"298","Southampton","England Premier League","SOU",8466,"home_team_overall_staminas",803.164717651241
"299","Stoke City","England Premier League","STK",10194,"home_team_overall_staminas",805.978263039231
"300","Fulham","England Premier League","FUL",9879,"home_team_overall_staminas",769.002417240153
"301","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_agilities",702.622300592128
"302","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",706.249374335342
"303","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",610.210075335709
"304","Sunderland","England Premier League","SUN",8472,"home_team_overall_agilities",718.467819210391
"305","Swansea City","England Premier League","SWA",10003,"home_team_overall_agilities",741.035469482209
"306","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_agilities",737.888965201465
"307","Chelsea","England Premier League","CHE",8455,"home_team_overall_agilities",814.244941811731
"308","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",652.529385229187
"309","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",753.0604708989
"310","Chelsea","England Premier League","CHE",8455,"home_team_overall_agilities",825.473870924733
"311","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_agilities",784.803903632599
"312","Manchester City","England Premier League","MCI",8456,"home_team_overall_agilities",798.608184446857
"313","Liverpool","England Premier League","LIV",8650,"home_team_overall_agilities",758.778273786458
"314","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",686.554014354042
"315","Norwich City","England Premier League","NOR",9850,"home_team_overall_agilities",734.075713740283
"316","Fulham","England Premier League","FUL",9879,"home_team_overall_agilities",720.133786372482
"317","Southampton","England Premier League","SOU",8466,"home_team_overall_agilities",776.839393797221
"318","Everton","England Premier League","EVE",8668,"home_team_overall_agilities",754.358278388278
"319","Arsenal","England Premier League","ARS",9825,"home_team_overall_agilities",771.222504381456
"320","Manchester United","England Premier League","MUN",10260,"home_team_overall_agilities",748.424447371467
"321","Norwich City","England Premier League","NOR",9850,"home_team_overall_agilities",707.986854323837
"322","Tottenham Hotspur","England Premier League","TOT",8586,"home_team_overall_agilities",762.73149539827
"323","Liverpool","England Premier League","LIV",8650,"home_team_overall_agilities",763.145698028882
"324","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",770.467878306308
"325","Arsenal","England Premier League","ARS",9825,"home_team_overall_agilities",751.637194689549
"326","Fulham","England Premier League","FUL",9879,"home_team_overall_agilities",703.78244693925
"327","Newcastle United","England Premier League","NEW",10261,"home_team_overall_agilities",775.063744219795
"328","Manchester City","England Premier League","MCI",8456,"home_team_overall_agilities",756.851515162452
"329","Everton","England Premier League","EVE",8668,"home_team_overall_agilities",737.643992673993
"330","West Ham United","England Premier League","WHU",8654,"home_team_overall_agilities",635.979483412419
"331","Swansea City","England Premier League","SWA",10003,"home_team_overall_agilities",755.974724671464
"332","Chelsea","England Premier League","CHE",8455,"home_team_overall_agilities",778.881515885805
"333","West Bromwich Albion","England Premier League","WBA",8659,"home_team_overall_agilities",679.901408894985
