"","league_name","match_api_id","home_team_api_id","away_team_api_id","match_score","win_loss","home_team_overall_ratings","home_team_overall_potentials","home_team_overall_staminas","home_team_overall_agilities","home_team_overall_aggressions","away_team_overall_ratings","away_team_overall_potentials","away_team_overall_staminas","away_team_overall_agilities","away_team_overall_aggressions","total_rating_spread","total_potential_spread","total_stamina_spread","total_agility_spread","total_aggression_spread"
"739","Germany 1. Bundesliga",1239549,9788,8358,0,"draw",811.999966758347,851.048899382525,752.941825664985,705.0999269139,724.794990073041,788.660849772935,821.841161607519,763.968048322131,733.013943861622,683.138452625064,23.3391169854116,29.2077377750063,-11.0262226571459,-27.9140169477221,41.6565374479765
"740","Germany 1. Bundesliga",1239550,8178,8194,1,"win",835.282277425727,883.140926903844,801.334876179207,745.868271105113,753.111150896099,752.203659417886,789.417484247179,770.952615162057,669.556477304621,726.987108825242,83.0786180078406,93.7234426566653,30.3822610171499,76.311793800492,26.1240420708571
"741","Germany 1. Bundesliga",1239551,9904,8406,2,"win",811.831083146083,847.043481453481,749.25195027195,732.372296317296,716.834582974583,768.705220306513,814.228230179782,747.319349395815,683.388239758326,655.724102564103,43.1258628395699,32.8152512736995,1.93260087613533,48.9840565589702,61.1104804104805
"742","Germany 1. Bundesliga",1239552,8697,9905,1,"win",819.89418584555,861.431337296667,785.033454998348,774.590463012513,678.193872489534,794.970273113983,828.528950498426,752.135271704102,660.440857005897,722.664781831072,24.9239127315675,32.9023867982404,32.8981832942452,114.149606006615,-44.470909341538
"743","Germany 1. Bundesliga",1239553,8165,8721,1,"win",787.530582413939,836.990489773059,717.205813015694,670.185369233084,727.96126870673,837.764259478864,867.984624429236,787.197454173493,755.833949964801,768.071479629841,-50.2336770649252,-30.9941346561765,-69.9916411577993,-85.6485807317169,-40.1102109231114
"744","Germany 1. Bundesliga",1239554,8226,10189,1,"win",803.228142380544,858.180839631404,744.487881396469,738.276359245905,649.798839124932,840.815416563347,875.815023641135,806.409339732569,735.033958415764,717.558742628093,-37.5872741828028,-17.6341840097317,-61.9214583360999,3.24240083014058,-67.7599035031608
"745","Germany 1. Bundesliga",1239555,9790,9823,-3,"loss",825.870235388841,875.386061621997,765.416845014339,756.137296293711,719.913136398156,907.173216582268,945.492230327144,821.807087452777,805.581636323447,704.652264186962,-81.3029811934269,-70.1061687051471,-56.3902424384383,-49.4443400297359,15.2608722111938
"746","Germany 1. Bundesliga",1239556,9810,8357,0,"draw",798.344446056105,846.851826246472,788.682637856677,739.930375408979,684.55180934499,750.573166364279,795.484183974593,768.675459658036,710.808801878239,662.433837685948,47.7712796918262,51.3676422718785,20.0071781986404,29.1215735307402,22.1179716590424
"747","Germany 1. Bundesliga",1239558,9823,9810,2,"win",916.281751065027,947.088638373121,789.435305843582,807.904021380918,683.633399244434,799.802779389438,850.893492913138,782.14097119001,753.513708742313,656.55180934499,116.478971675588,96.1951454599829,7.29433465357158,54.3903126386052,27.0815898994437
"748","Germany 1. Bundesliga",1239559,10189,8697,1,"win",841.041607039538,882.632880783992,790.041482589711,710.992291749098,739.405171199522,816.153696715116,856.745195992319,780.025302824435,781.099973882078,680.340611619969,24.8879103244219,25.8876847916737,10.0161797652769,-70.1076821329802,59.0645595795528
"749","Germany 1. Bundesliga",1239560,10269,9904,-2,"loss",810.769052287582,854.978011204482,736.578762838469,692.150093370682,705.062577030812,804.766733081733,843.967548377548,742.966235986236,713.369722314722,728.156333296333,6.00231920584849,11.0104628269335,-6.3874731477672,-21.2196289440407,-23.0937562655209
"750","Germany 1. Bundesliga",1239561,8721,8178,2,"win",837.764259478864,867.984624429236,787.197454173493,755.833949964801,768.071479629841,830.695907655147,874.298079400471,807.6086953425,699.576638176638,759.700557103927,7.06835182371731,-6.31345497123471,-20.4112411690064,56.257311788163,8.37092252591435
"751","Germany 1. Bundesliga",1239562,8358,9790,0,"draw",788.660849772935,821.841161607519,763.968048322131,733.013943861622,683.138452625064,831.674722568329,875.584138545074,767.309793732288,739.528321934736,713.097110757131,-43.0138727953934,-53.7429769375553,-3.34174541015705,-6.51437807311481,-29.9586581320665
"752","Germany 1. Bundesliga",1239563,9905,8165,1,"win",789.025781984197,819.717372533907,756.511368809611,701.505049349501,701.504464370755,787.530582413939,836.990489773059,717.205813015694,670.185369233084,727.96126870673,1.49519957025859,-17.2731172391522,39.3055557939173,31.3196801164172,-26.456804335975
"753","Germany 1. Bundesliga",1239564,8406,9789,-2,"loss",775.642857142857,819.653791208791,749.703962148962,663.39644993895,683.890769230769,868.108326617197,912.691162137369,802.129851384998,758.308995896604,736.934012502662,-92.4654694743396,-93.0373709285783,-52.4258892360365,-94.9125459576542,-53.0432432718926
"754","Germany 1. Bundesliga",1239565,8357,9788,-2,"loss",750.573166364279,795.484183974593,768.675459658036,710.808801878239,662.433837685948,812.819174665914,857.490894974591,757.806114718615,724.070607472238,713.876670431018,-62.2460083016349,-62.0067109999976,10.8693449394217,-13.2618055939988,-51.4428327450706
"755","Germany 1. Bundesliga",1239566,8194,8226,0,"draw",752.08554810217,788.833644579743,762.778550040038,670.75809473125,703.53259509539,792.793359771848,848.050404848795,734.879185744295,753.667663593731,637.755360864063,-40.7078116696783,-59.2167602690517,27.8993642957431,-82.9095688624814,65.7772342313273
"756","Germany 1. Bundesliga",1239567,9789,8357,2,"win",871.623250290015,920.170086721557,789.307340562488,771.509041465071,740.047421023965,738.921054750403,795.504244306418,729.151176098459,717.541154819416,611.799373130895,132.702195539612,124.665842415139,60.1561644640288,53.9678866456553,128.24804789307
"757","Germany 1. Bundesliga",1239568,9788,10269,-1,"loss",812.819174665914,857.490894974591,757.806114718615,724.070607472238,713.876670431018,817.456497553044,853.424060055057,755.545564973116,699.783942577031,701.073439099778,-4.63732288713027,4.06683491953413,2.26054974549913,24.2866648952071,12.8032313312407
"758","Germany 1. Bundesliga",1239569,8178,10189,2,"win",840.714151940102,890.751505769423,818.929823731654,724.192140568983,739.598033180482,841.179702277633,885.859071260183,792.810530208759,713.018482225288,739.138504532855,-0.465550337531113,4.89243450924039,26.1192935228952,11.1736583436947,0.459528647626712
"759","Germany 1. Bundesliga",1239570,9904,8358,-1,"loss",812.097551152551,849.667011137011,725.29855995856,736.633808598809,669.30871017871,792.90722658453,828.161319710285,753.663700496044,733.928304862939,692.104197025591,19.1903245680215,21.5056914267257,-28.3651405374836,2.70550373586934,-22.7954868468809
"760","Germany 1. Bundesliga",1239571,8697,8194,1,"win",816.153696715116,856.745195992319,780.025302824435,781.099973882078,680.340611619969,751.629158649837,788.780906243029,769.468205212452,680.224626171412,712.734420653199,64.5245380652782,67.9642897492897,10.5570976119828,100.875347710666,-32.3938090332306
"761","Germany 1. Bundesliga",1239572,8165,9823,0,"draw",796.662436706663,830.900188936861,745.029564490076,674.006439356749,741.344172996085,885.653887082792,925.237281327342,812.695373676357,758.234394295322,746.195542912594,-88.9914503761291,-94.3370923904813,-67.665809186281,-84.2279549385734,-4.85136991650859
"762","Germany 1. Bundesliga",1239573,8226,8721,-2,"loss",801.05232528909,850.995807147645,732.577174250042,720.194675087984,702.43059074912,837.764259478864,867.984624429236,787.197454173493,755.833949964801,768.071479629841,-36.7119341897742,-16.9888172815904,-54.6202799234514,-35.6392748768172,-65.6408888807209
"763","Germany 1. Bundesliga",1239574,9790,9905,1,"win",827.649722568329,876.342471878407,765.001460398954,752.91165526807,694.872110757131,795.64888458836,827.533479220697,754.321776152099,654.282957170578,752.224651781668,32.0008379799682,48.8089926577104,10.6796842468556,98.6286980974916,-57.3525410245373
"764","Germany 1. Bundesliga",1239575,9810,8406,2,"win",801.436989915754,853.127703439454,786.343602768958,759.258445584418,663.222861976569,771.982371794872,817.227051282051,772.380473137973,678.899426129426,698.747912087912,29.4546181208825,35.9006521574028,13.9631296309846,80.3590194549919,-35.525050111343
"765","Germany 1. Bundesliga",1239576,9823,9904,5,"win",910.215034764087,944.585260630174,809.180723816413,776.414666626477,708.670142974841,802.326256891257,840.741357901358,741.930521700522,727.393531838532,733.513476153476,107.88877787283,103.843902728816,67.2502021158917,49.0211347879452,-24.843333178635
"766","Germany 1. Bundesliga",1239577,10189,9810,0,"draw",840.953511801442,879.041214117326,809.178387351616,737.060148891955,717.292075961426,801.436989915754,853.127703439454,786.343602768958,759.258445584418,663.222861976569,39.516521885688,25.9135106778718,22.8347845826587,-22.1982966924634,54.0692139848572
"767","Germany 1. Bundesliga",1239578,8721,8697,0,"draw",837.764259478864,867.984624429236,787.197454173493,755.833949964801,768.071479629841,819.89418584555,861.431337296667,785.033454998348,774.590463012513,678.193872489534,17.8700736333137,6.55328713256904,2.1639991751457,-18.7565130477116,89.877607140307
"768","Germany 1. Bundesliga",1239579,8226,8178,-1,"loss",799.102883581372,856.0923096107,741.838709553818,738.733377879445,652.749884673586,840.714151940102,890.751505769423,818.929823731654,724.192140568983,739.598033180482,-41.6112683587294,-34.6591961587237,-77.0911141778358,14.5412373104626,-86.8481485068952
"769","Germany 1. Bundesliga",1239580,8358,10269,3,"win",792.90722658453,828.161319710285,753.663700496044,733.928304862939,692.104197025591,819.427085788338,852.688765937409,773.398506149586,692.166295518207,732.073439099778,-26.5198592038087,-24.527446227124,-19.7348056535426,41.762009344732,-39.9692420741867
"770","Germany 1. Bundesliga",1239581,9905,9789,-1,"loss",793.980641777577,821.47134681179,764.53273714189,686.853299402211,725.907869388676,878.194678861444,924.324848626319,791.116864372011,788.128089084119,728.03551626206,-84.2140370838663,-102.853501814529,-26.5841272301212,-101.274789681908,-2.12764687338449
"771","Germany 1. Bundesliga",1239582,8406,9788,0,"draw",763.544080057873,806.674772526324,758.316403730369,677.824969695056,706.587306027306,812.043445019216,854.440203730351,763.46356479542,726.230361696508,720.534120507823,-48.4993649613433,-47.7654312040268,-5.14716106505045,-48.4053920014524,-13.9468144805171
"772","Germany 1. Bundesliga",1239583,8357,8165,0,"draw",750.573166364279,795.484183974593,768.675459658037,710.808801878239,662.433837685948,795.478028910561,830.858209926366,747.101528508067,670.543170990932,742.843423370898,-44.9048625462818,-35.374025951773,21.5739311499691,40.2656308873072,-80.4095856849503
"773","Germany 1. Bundesliga",1239584,8194,9790,2,"win",752.295825316504,788.707806827824,772.427269539937,674.920532604161,714.567753986533,826.098440517047,875.818882134818,752.774280911775,764.120373216788,697.371085116105,-73.8026152005425,-87.1110753069936,19.6529886281622,-89.1998406126271,17.1966688704277
"774","Germany 1. Bundesliga",1239585,9789,8194,0,"draw",861.112253168054,896.789520215779,807.086216460673,729.984061495967,785.28544959924,746.663395275764,792.254077952105,774.137675258535,681.401749994293,732.734002400344,114.44885789229,104.535442263674,32.9485412021385,48.5823115016734,52.5514471988956
"775","Germany 1. Bundesliga",1239586,9788,8721,2,"win",812.043445019216,854.440203730351,763.46356479542,726.230361696508,720.534120507823,834.480858669148,866.237660866483,794.703527047987,747.117350774518,763.62208691729,-22.4374136499312,-11.7974571361318,-31.2399622525676,-20.8869890780094,-43.0879664094671
"776","Germany 1. Bundesliga",1239587,10269,8406,1,"win",806.626548906919,849.32602083937,742.020705029138,681.636416900093,695.245007727229,767.01074672454,806.968105859658,763.023070397036,685.078303028389,704.813972693973,39.6158021823793,42.3579149797126,-21.0023653678978,-3.44188612829589,-9.56896496674392
"777","Germany 1. Bundesliga",1239588,9904,8357,2,"win",810.978601183601,842.902168322168,724.053691493692,718.14549016049,705.016247236247,752.513166364279,798.04704111745,777.236888229465,715.987373306811,674.516694828805,58.4654348193222,44.8551272047181,-53.1831967357733,2.15811685367953,30.4995524074425
"778","Germany 1. Bundesliga",1239589,8697,8178,-3,"loss",810.544188759303,858.43939090972,774.54093751583,780.541139003189,662.007470974382,840.714151940102,890.751505769423,818.929823731654,724.192140568983,739.598033180482,-30.1699631807984,-32.312114859703,-44.3888862158241,56.3489984342059,-77.5905622060991
"779","Germany 1. Bundesliga",1239590,8165,8226,2,"win",796.48551362974,831.23095816763,744.233410643923,663.891054741364,753.05955761147,798.764723408212,851.972829091219,767.939640289749,730.386451472519,718.646724500426,-2.27920977847259,-20.741870923589,-23.7062296458266,-66.4953967311544,34.4128331110438
"780","Germany 1. Bundesliga",1239591,8358,9823,-2,"loss",791.568224974224,835.769049178884,778.526888901841,766.406308083551,689.480944207556,901.089725024806,941.920007990657,787.465441549661,780.863290306718,693.497072785227,-109.521500050583,-106.150958811773,-8.93855264781985,-14.4569822231671,-4.01612857767122
"781","Germany 1. Bundesliga",1239592,9790,10189,2,"win",819.613142750297,866.839377034184,788.982160702235,756.949034644965,730.601570365622,828.756462554393,867.131028932141,777.116024714254,715.962194069,726.639562733913,-9.14331980409565,-0.291651897957081,11.8661359879816,40.9868405759653,3.96200763170953
"782","Germany 1. Bundesliga",1239593,9810,9905,-2,"loss",793.031597758892,848.633095596317,782.438210612095,738.669229898143,688.784626682452,795.223554778555,829.227456293706,757.074716070966,670.682885586636,740.298224553224,-2.19195701966316,19.4056393026104,25.3634945411287,67.9863443115078,-51.513597870773
"783","Germany 1. Bundesliga",1239594,9823,9789,0,"draw",910.215034764087,944.585260630174,809.180723816413,776.414666626477,708.670142974841,878.194678861444,924.324848626319,791.116864372011,788.128089084119,728.03551626206,32.020355902643,20.2604120038552,18.0638594444019,-11.7134224576415,-19.3653732872192
"784","Germany 1. Bundesliga",1239595,10189,9788,0,"draw",846.388576736507,882.729525805637,814.459772633002,744.95192378373,724.924110593461,812.043445019216,854.440203730351,763.46356479542,726.230361696508,720.534120507823,34.3451317172908,28.2893220752865,50.9962078375819,18.7215620872212,4.38999008563769
"785","Germany 1. Bundesliga",1239596,8178,8165,1,"win",840.714151940102,890.751505769423,818.929823731654,724.192140568983,739.598033180482,796.48551362974,831.23095816763,744.233410643923,663.891054741364,753.05955761147,44.228638310362,59.5205476017932,74.6964130877317,60.3010858276183,-13.4615244309886
"786","Germany 1. Bundesliga",1239597,8721,9790,0,"draw",839.263352037848,870.077183412902,784.62395145117,765.507271198921,756.993439702436,816.76041943875,864.725601267467,784.04871005702,744.158670978131,746.188263846434,22.5029325990973,5.35158214543492,0.575241394150225,21.3486002207901,10.8051758560026
"787","Germany 1. Bundesliga",1239598,8226,8697,-3,"loss",771.895154251878,830.739013886816,761.100719406711,739.185064624073,717.715902871075,811.22899788085,854.193433050958,770.886407538129,757.171198194223,698.572842679236,-39.3338436289721,-23.4544191641419,-9.78568813141874,-17.9861335701502,19.1430601918394
"788","Germany 1. Bundesliga",1239599,9905,9904,1,"win",792.495597789308,828.664015433491,739.397296716127,687.010842575883,715.192848209138,811.22593943094,844.973421393421,735.599146039146,712.34205035705,709.325010545011,-18.730341641632,-16.3094059599301,3.79815067698121,-25.3312077811674,5.86783766412782
"789","Germany 1. Bundesliga",1239600,8406,8358,0,"draw",763.099543512044,808.579576534577,770.14713980464,711.202456432457,702.976194916195,782.308391002321,813.853477949348,769.997722235174,699.369839663721,699.132375038857,-19.2088474902771,-5.2739014147711,0.149417569465754,11.8326167687359,3.84381987733752
"790","Germany 1. Bundesliga",1239601,8357,10269,-1,"loss",753.658311291815,798.377558715794,768.773156345407,696.328988213643,646.671674124871,820.202207367796,854.463814616756,740.92775698158,737.296197266785,703.870445632798,-66.5438960759805,-56.086255900962,27.8453993638267,-40.9672090531426,-57.1987715079274
"791","Germany 1. Bundesliga",1239602,8194,9810,4,"win",752.58960537333,789.737406549245,789.767304888164,681.429693538861,747.330194500373,787.954404776435,844.980025420878,765.46693868227,729.01440533674,663.001731945609,-35.3647994031056,-55.2426188716335,24.3003662058941,-47.5847117978794,84.3284625547634
"792","Germany 1. Bundesliga",1239603,9789,8721,-1,"loss",868.584289251054,914.11380966528,778.659072164219,796.761205967235,700.512788989333,836.638564261957,869.160375263496,775.177431926552,761.873994458683,758.358465169329,31.9457249890975,44.953434401784,3.48164023766697,34.8872115085521,-57.8456761799962
"793","Germany 1. Bundesliga",1239604,9788,9905,2,"win",812.043445019216,854.440203730351,763.46356479542,726.230361696508,720.534120507823,797.394494949495,830.509507575758,751.224288720539,670.520492424242,731.007626262626,14.6489500697215,23.9306961545934,12.239276074881,55.7098692722659,-10.473505754803
"794","Germany 1. Bundesliga",1239605,10269,10189,2,"win",809.602385620915,847.839122315593,745.162096171802,681.455648926237,711.895910364146,836.782516130447,874.803599879712,802.320041993271,737.983910315716,710.651383320734,-27.1801305095315,-26.9644775641186,-57.1579458214686,-56.5282613894789,1.24452704341195
"795","Germany 1. Bundesliga",1239606,9904,8178,1,"win",811.672172612173,844.852644512644,746.902262922263,753.054775874776,698.131961521962,843.40823088747,886.455453137844,824.946271100075,708.218456358456,752.522375285745,-31.7360582752974,-41.6028086251998,-78.0440081778123,44.8363195163195,-54.3904137637833
"796","Germany 1. Bundesliga",1239607,8165,8194,2,"win",794.586246230472,826.619236555909,759.150993061505,649.006439356749,793.610839662752,752.885901669626,791.200369512208,791.137675258535,692.281545390713,738.052416722595,41.7003445608462,35.4188670437007,-31.9866821970297,-43.2751060339637,55.5584229401574
"797","Germany 1. Bundesliga",1239608,8358,8357,1,"win",789.535447196446,828.950067697403,762.42577779073,746.464687713181,694.202425689037,753.084522118026,801.558185496421,758.215321587572,704.921580806236,618.27566272886,36.4509250784198,27.3918822009823,4.21045620315738,41.5431069069454,75.9267629601775
"798","Germany 1. Bundesliga",1239609,8406,9823,-2,"loss",765.165874929668,808.245285346837,767.576019114985,701.682341489928,689.503972693973,912.073216582268,946.908896993811,820.523754119444,792.76496965678,709.535597520296,-146.9073416526,-138.663611646974,-52.9477350044593,-91.0826281668524,-20.0316248263231
"799","Germany 1. Bundesliga",1239610,9790,8226,2,"win",812.975149918756,866.828440539376,777.547044444538,779.059732191147,689.469689104709,802.082905226394,855.109192727583,749.712367562477,735.250087836155,689.237633591335,10.8922446923619,11.7192478117934,27.8346768820617,43.8096443549912,0.232055513373552
"800","Germany 1. Bundesliga",1239611,9810,8697,3,"win",797.678656582421,843.374925661676,792.196380546735,713.208445584418,700.428417532125,816.610536342389,856.673433050958,782.877176768899,767.1342751173,698.212842679236,-18.9318797599678,-13.2985073892812,9.31920377783661,-53.9258295328824,2.21557485288861
"801","Germany 1. Bundesliga",1239612,9823,9788,0,"draw",912.073216582268,946.908896993811,820.523754119444,792.76496965678,709.535597520296,814.348028420855,856.584439111613,761.806114718615,708.504467814794,721.533587427066,97.7251881614137,90.3244578821976,58.7176394008292,84.2605018419861,-11.9979899067699
"802","Germany 1. Bundesliga",1239613,10189,8358,-2,"loss",841.577229218777,880.972788216985,808.93353149825,750.110079812098,699.445387189206,791.568224974224,835.769049178884,778.526888901841,766.406308083551,689.480944207556,50.0090042445532,45.2037390381006,30.406642596409,-16.2962282714529,9.96444298164988
"803","Germany 1. Bundesliga",1239614,8178,9790,3,"win",833.219921170871,882.906633974551,797.923413475244,712.580602107444,734.15316138561,812.975149918756,866.828440539376,777.547044444538,779.059732191147,689.469689104709,20.2447712521149,16.0781934351754,20.3763690307059,-66.4791300837022,44.6834722809008
"804","Germany 1. Bundesliga",1239615,8721,9810,-2,"loss",836.638564261957,869.160375263496,775.177431926552,761.873994458683,758.358465169329,797.678656582421,843.374925661676,792.196380546735,713.208445584418,700.428417532125,38.9599076795356,25.7854496018198,-17.0189486201831,48.6655488742653,57.9300476372048
"805","Germany 1. Bundesliga",1239616,8697,8165,0,"draw",819.89418584555,861.431337296667,785.033454998348,774.590463012513,678.193872489534,799.577588221814,833.030491967164,732.51895842947,667.21856056887,741.48962754154,20.3165976237361,28.4008453295028,52.5144965688772,107.371902443643,-63.295755052006
"806","Germany 1. Bundesliga",1239617,8226,9789,-2,"loss",788.84762040891,839.476456154693,768.665345939598,733.604758842898,740.139791229094,871.331991840862,918.481325677533,788.632617137764,808.90796174557,711.204936023585,-82.484371431952,-79.0048695228405,-19.9672711981661,-75.3032029026723,28.9348552055086
"807","Germany 1. Bundesliga",1239618,9905,10269,2,"win",792.524439091375,826.041969522413,755.01516693432,689.922334811246,708.318699669506,807.600469912103,851.337206606781,731.987766669886,663.651051225088,720.855680479088,-15.0760308207281,-25.2952370843676,23.0274002644336,26.2712835861583,-12.5369808095821
"808","Germany 1. Bundesliga",1239619,8357,8406,0,"draw",751.679533011272,806.850952380952,759.672206119163,720.06134115482,617.760542903152,764.194871794872,808.618717948718,760.45963980464,693.836926129426,663.981245421246,-12.5153387835995,-1.76776556776576,-0.787433685477026,26.2244150253933,-46.220702518094
"809","Germany 1. Bundesliga",1239620,8194,9904,1,"win",751.11648709376,787.835972857489,787.64185685949,680.271987445671,746.916216005749,811.672172612173,844.852644512644,746.902262922263,753.054775874776,698.131961521962,-60.5556855184129,-57.016671655156,40.7395939372274,-72.7827884291052,48.7842544837873
"810","Germany 1. Bundesliga",1239621,8697,9789,-5,"loss",818.475856207709,855.973096350621,790.05562794735,768.147743130768,684.142135608529,869.487208604774,909.582466485196,790.240099832203,754.499989685424,737.295813744898,-51.0113523970656,-53.6093701345748,-0.184471884853565,13.6477534453442,-53.1536781363691
"811","Germany 1. Bundesliga",1239622,10189,9904,1,"win",834.041498283046,875.959418253615,809.145103259821,750.608448110466,697.672659916478,800.316929532792,843.957966962795,726.341349697557,729.934385780248,708.104242347691,33.7245687502543,32.0014512908205,82.8037535622649,20.6740623302188,-10.4315824312123
"812","Germany 1. Bundesliga",1239623,8226,9788,0,"draw",816.440822806066,862.155475739923,722.975729535336,715.837467223385,691.850962696014,812.04590581228,861.076269861508,769.635119047619,723.131963974548,703.554673867507,4.39491699378561,1.07920587841443,-46.6593895122827,-7.29449675116348,-11.7037111714931
"813","Germany 1. Bundesliga",1239624,8721,10269,2,"win",828.039531605407,867.417030921715,796.67422416696,724.009249565382,773.281512204647,813.116903591113,855.445150139471,747.34423755082,707.945885279922,700.835125435754,14.9226280142941,11.9718807822442,49.3299866161406,16.0633642854602,72.4463867688925
"814","Germany 1. Bundesliga",1239625,9905,8358,0,"draw",795.593836222022,824.299124589568,776.535283438187,686.908854957766,755.020369388676,781.007940116652,821.233648129409,766.341236727928,709.402149537824,716.57041009961,14.5858961053692,3.06547646015895,10.1940467102589,-22.4932945800579,38.4499592890661
"815","Germany 1. Bundesliga",1239626,8194,8406,-1,"loss",755.021385540594,792.075023890088,804.371776641023,689.276937095782,745.192508888493,775.705532260138,817.901986054881,773.771337478311,741.436957136431,702.544792751109,-20.6841467195438,-25.8269621647927,30.6004391627121,-52.1600200406491,42.6477161373848
"816","Germany 1. Bundesliga",1239627,8165,9790,0,"draw",789.037914790745,833.913829030558,750.348283497995,695.908599294447,771.975889349907,831.222372140978,877.67865421459,775.474394871889,752.381740738155,698.629945514965,-42.1844573502333,-43.7648251840315,-25.1261113738942,-56.4731414437085,73.3459438349417
"817","Germany 1. Bundesliga",1239628,8178,9810,2,"win",838.942485273435,893.574839102757,812.579823731654,701.648807235649,753.921366513815,802.095323249088,851.986036772787,784.085269435624,748.125112251085,670.622861976569,36.8471620243474,41.5888023299694,28.4945542960302,-46.4763050154352,83.2985045372459
"818","Germany 1. Bundesliga",1239629,9823,8357,2,"win",910.490328881734,942.309966512527,813.750135581119,762.146431332359,714.225437092488,744.198095321369,809.565268968977,742.509651426531,675.548010798522,628.977708712619,166.292233560365,132.74469754355,71.240484154588,86.598420533837,85.247728379869
"819","Germany 1. Bundesliga",1239630,10269,9823,-2,"loss",813.473372693905,854.637830620754,745.162902137867,698.260390627515,703.616542548054,910.490328881734,942.309966512527,813.750135581119,762.146431332359,714.225437092488,-97.0169561878284,-87.6721358917733,-68.5872334432526,-63.8860407048439,-10.6088945444346
"820","Germany 1. Bundesliga",1239631,8406,10189,0,"draw",775.705532260138,817.901986054881,773.771337478311,741.436957136431,702.544792751109,842.371168612716,881.006121550318,792.845652710371,748.916140418159,686.672659916478,-66.6656363525785,-63.1041354954377,-19.0743152320599,-7.47918328172807,15.8721328346303
"821","Germany 1. Bundesliga",1239632,8358,8178,0,"draw",787.438224974224,831.431549178884,753.036888901841,732.585058083551,688.002194207556,838.942485273435,893.574839102757,812.579823731654,701.648807235649,753.921366513815,-51.5042602992113,-62.1432899238724,-59.5429348298137,30.9362508479019,-65.9191723062593
"822","Germany 1. Bundesliga",1239633,9904,8721,1,"win",803.540467726101,850.954914767088,736.003029985233,733.95437379376,686.291644548846,835.329189426266,873.78678832412,774.547141164682,749.923629034634,744.230501028207,-31.788721700165,-22.8318735570318,-38.5441111794499,-15.9692552408736,-57.9388564793614
"823","Germany 1. Bundesliga",1239634,9790,8697,1,"win",835.736315496098,880.195647678642,784.404405765135,743.885607840552,710.101895406033,806.256107818015,848.886584675903,786.869883180844,763.501513259593,717.721096961186,29.4802076780835,31.3090630027393,-2.4654774157093,-19.615905419041,-7.61920155515293
"824","Germany 1. Bundesliga",1239635,9789,8165,3,"win",875.287846563307,914.823295831288,776.512827104931,770.176225730081,720.111603218582,799.983385323264,835.550419503396,728.899393212079,667.729430134088,746.076584063279,75.3044612400433,79.2728763278924,47.6134338928515,102.446795595994,-25.964980844697
"825","Germany 1. Bundesliga",1239636,9810,8226,1,"win",791.79567412628,843.474449850937,774.247538175656,754.265024531786,660.552838053124,803.086473429952,850.092864331723,749.439301529791,700.02527173913,708.474637681159,-11.2907993036712,-6.61841448078565,24.8082366458656,54.2397527926561,-47.9217996280353
"826","Germany 1. Bundesliga",1239637,8357,9905,-3,"loss",744.520317543591,798.954157857866,740.404095870976,706.792455242967,607.266597601508,792.555076532099,824.004550946157,766.063276547575,705.541929893167,717.526829336996,-48.0347589885079,-25.0503930882911,-25.6591806765994,1.2505253498,-110.260231735488
"827","Germany 1. Bundesliga",1239638,9788,8194,1,"win",812.04590581228,861.076269861508,769.635119047619,723.131963974548,703.554673867507,757.448208697895,795.368923979369,755.593308496605,672.111187001023,723.961698130541,54.5976971143848,65.7073458821395,14.0418105510146,51.0207769735255,-20.4070242630345
"828","Germany 1. Bundesliga",1239485,9823,10269,5,"win",907.224125673177,942.895866690781,798.948905634595,765.534363596174,720.271658126356,819.790734445293,850.791458174179,763.138716365334,729.666937229437,721.540963840081,87.4333912278842,92.1044085166018,35.8101892692612,35.8674263667367,-1.26930571372509
"829","Germany 1. Bundesliga",1239486,10189,8406,2,"win",836.381672720982,878.12311066905,807.898214937823,734.294344294254,722.822248375219,779.612028775822,817.281695603247,741.149498968464,730.841975189561,685.306317016317,56.7696439451607,60.8414150658026,66.7487159693587,3.45236910469214,37.5159313589024
"830","Germany 1. Bundesliga",1239487,8178,8358,2,"win",842.201893875585,893.18505415652,815.523372118751,715.457947020596,745.418678341772,781.91654148801,824.4970821777,788.879007103493,743.627279666837,706.69550377243,60.2853523875757,68.6879719788205,26.6443650152585,-28.1693326462417,38.7231745693424
"831","Germany 1. Bundesliga",1239488,8721,9904,-4,"loss",840.322202527966,873.862325571026,777.495359747062,750.024729861331,774.414370159366,801.566151071151,837.969982239982,719.664225404225,722.861627076627,713.250671920672,38.756051456815,35.8923433310432,57.8311343428371,27.1631027847042,61.1636982386942
"832","Germany 1. Bundesliga",1239489,8697,9790,2,"win",823.526045601648,864.196581199106,776.941991583714,783.041682524708,676.12603712368,822.507692307692,871.164729804246,774.757062769966,743.920873541035,718.903827773183,1.01835329395578,-6.96814860514041,2.18492881374755,39.1208089836731,-42.7777906495024
"833","Germany 1. Bundesliga",1239490,8165,9789,0,"draw",794.80100181866,836.002367618407,723.940992857601,669.624461363412,721.375429579792,871.325661689357,912.533379864902,779.962406936864,768.823284553611,740.689334311019,-76.5246598706979,-76.5310122464945,-56.021414079263,-99.1988231901985,-19.3139047312269
"834","Germany 1. Bundesliga",1239491,8226,9810,-4,"loss",803.104495037549,850.982384061209,730.732986066356,754.345388670587,685.592530385363,799.978656582421,849.086036772787,792.885269435624,745.675112251085,691.222861976569,3.12583845512825,1.89634728842134,-62.1522833692682,8.67027641950187,-5.6303315912063
